season,team,position,status,full_name,first_name,last_name,gsis_id,pff_id,years_exp,week,game_type,rookie_year,team_number
2018,JAX,K,ACT,Kai Forbath,Kai,Forbath,00-0028787,6860,7,15,REG,2011,15
2018,KC,P,ACT,Dustin Colquitt,Dustin,Colquitt,00-0023534,2316,13,1,REG,2005,16
2018,KC,QB,ACT,Chad Henne,Chad,Henne,00-0026197,4371,10,1,REG,2008,16
2018,KC,DB,ACT,Orlando Scandrick,Orlando,Scandrick,00-0026283,4457,10,1,REG,2008,16
2018,KC,DB,ACT,Eric Berry,James,Berry,00-0027858,5530,8,1,REG,2010,16
2018,KC,DL,ACT,Jarvis Jenkins,Jarvis,Jenkins,00-0027979,6193,7,1,REG,2011,16
2018,KC,LB,ACT,Justin Houston,Justin,Houston,00-0028008,6222,7,1,REG,2011,16
2018,KC,DL,ACT,Allen Bailey,Allen,Bailey,00-0028024,6238,7,1,REG,2011,16
2018,KC,DB,ACT,Ron Parker,Ronald,Parker,00-0028445,6625,7,1,REG,2011,16
2018,KC,OL,ACT,Mitchell Schwartz,Mitchell,Schwartz,00-0029253,NA,6,1,REG,2012,16
2018,KC,OL,ACT,Jordan Devey,Jordan,Devey,00-0030011,NA,5,1,REG,2013,16
2018,KC,RB,ACT,Spencer Ware,Spencer,Ware,00-0030414,7975,5,1,REG,2013,16
2018,KC,WR,ACT,Travis Kelce,Travis,Kelce,00-0030506,7844,5,1,REG,2013,16
2018,KC,OL,ACT,Eric Fisher,Eric,Fisher,00-0030584,NA,5,1,REG,2013,16
2018,KC,RB,ACT,Damien Williams,Damien,Williams,00-0030874,9205,4,1,REG,2014,16
2018,KC,OL,ACT,Laurent Duvernay-Tardif,Laurent,Duvernay-Tardif,00-0031022,NA,4,1,REG,2014,16
2018,KC,WR,ACT,De'Anthony Thomas,De'Anthony,Thomas,00-0031060,8759,4,1,REG,2014,16
2018,KC,DL,ACT,Dee Ford,Donald,Ford,00-0031297,8658,4,1,REG,2014,16
2018,KC,WR,ACT,Sammy Watkins,Samuel,Watkins,00-0031325,8639,4,1,REG,2014,16
2018,KC,LB,ACT,Anthony Hitchens,Anthony,Hitchens,00-0031348,8754,4,1,REG,2014,16
2018,KC,DL,ACT,Justin Hamilton,Justin,Hamilton,00-0031636,9732,3,1,REG,2015,16
2018,KC,DL,ACT,Xavier Williams,Xavier,Williams,00-0031713,9809,3,1,REG,2015,16
2018,KC,OL,ACT,Mitch Morse,Mitchell,Morse,00-0031936,NA,3,1,REG,2015,16
2018,KC,OL,ACT,Austin Reiter,Austin,Reiter,00-0031958,NA,3,1,REG,2015,16
2018,KC,WR,ACT,Chris Conley,Christian,Conley,00-0032128,9509,3,1,REG,2015,16
2018,KC,OL,ACT,Cameron Erving,Cameron,Erving,00-0032145,NA,3,1,REG,2015,16
2018,KC,DB,ACT,Steven Nelson,Steven,Nelson,00-0032150,9531,3,1,REG,2015,16
2018,KC,DL,ACT,Chris Jones,Christopher,Jones,00-0032762,10671,2,1,REG,2016,16
2018,KC,WR,ACT,Demarcus Robinson,Demarcus,Robinson,00-0032775,10760,2,1,REG,2016,16
2018,KC,DB,ACT,Jordan Lucas,Jordan,Lucas,00-0032797,10838,2,1,REG,2016,16
2018,KC,LB,ACT,Terrance Smith,Terrance,Smith,00-0032820,11181,2,1,REG,2016,16
2018,KC,WR,ACT,Alex Ellis,Alexander,Ellis,00-0032864,11326,2,1,REG,2016,16
2018,KC,DB,ACT,Eric Murray,Eric,Murray,00-0033038,10740,2,1,REG,2016,16
2018,KC,WR,ACT,Tyreek Hill,Tyreek,Hill,00-0033040,10799,2,1,REG,2016,16
2018,KC,LB,ACT,Reggie Ragland,Reginald,Ragland,00-0033058,10675,2,1,REG,2016,16
2018,KC,DB,ACT,Kendall Fuller,Kendall,Fuller,00-0033084,10718,2,1,REG,2016,16
2018,KC,K,ACT,Harrison Butker,Harrison,Butker,00-0033303,11988,1,1,REG,2017,16
2018,KC,WR,ACT,Marcus Kemp,Marcus,Kemp,00-0033481,12137,1,1,REG,2017,16
2018,KC,QB,ACT,Patrick Mahomes,Patrick,Mahomes,00-0033873,11765,1,1,REG,2017,16
2018,KC,DL,ACT,Tanoh Kpassagnon,Tanoh,Kpassagnon,00-0033902,11814,1,1,REG,2017,16
2018,KC,RB,ACT,Kareem Hunt,Kareem,Hunt,00-0033923,11841,1,1,REG,2017,16
2018,KC,WR,ACT,Demetrius Harris,Demetrius,Harris,00-0030155,8524,5,2,REG,2013,16
2018,KC,LB,ACT,Frank Zombo,Frank,Zombo,00-0027442,5945,8,6,REG,2010,16
2018,KC,OL,ACT,Jeff Allen,Jeffery,Allen,00-0029524,NA,6,7,REG,2012,16
2018,KC,DB,ACT,Daniel Sorensen,Daniel,Sorensen,00-0030665,9253,4,10,REG,2014,16
2018,KC,RB,ACT,Charcandrick West,Charcandrick,West,00-0030668,9047,4,14,REG,2014,16
2018,MIA,DL,ACT,Cameron Wake,Derek,Wake,00-0023368,4907,13,1,REG,2005,17
2018,MIA,RB,ACT,Frank Gore,Frank,Gore,00-0023500,2282,13,1,REG,2005,17
2018,MIA,WR,ACT,Danny Amendola,Daniel,Amendola,00-0026035,4717,10,1,REG,2008,17
2018,MIA,DL,ACT,William Hayes,William,Hayes,00-0026243,4417,10,1,REG,2008,17
2018,MIA,OL,ACT,Josh Sitton,Josh,Sitton,00-0026275,NA,10,1,REG,2008,17
2018,MIA,OL,ACT,Ted Larsen,Theodore,Larsen,00-0027607,NA,8,1,REG,2010,17
2018,MIA,DB,ACT,Reshad Jones,Reshad,Jones,00-0027762,5686,8,1,REG,2010,17
2018,MIA,OL,ACT,Sam Young,Samuel,Young,00-0027778,NA,8,1,REG,2010,17
2018,MIA,DL,ACT,Robert Quinn,Robert,Quinn,00-0027952,6166,7,1,REG,2011,17
2018,MIA,OL,ACT,Daniel Kilgore,Daniel,Kilgore,00-0028101,NA,7,1,REG,2011,17
2018,MIA,RB,ACT,Brandon Bolden,Brandon,Bolden,00-0029239,7469,6,1,REG,2012,17
2018,MIA,DL,ACT,Andre Branch,Orlandus,Branch,00-0029600,7042,6,1,REG,2012,17
2018,MIA,QB,ACT,Brock Osweiler,Brock,Osweiler,00-0029682,7059,6,1,REG,2012,17
2018,MIA,QB,ACT,Ryan Tannehill,Ryan,Tannehill,00-0029701,7014,6,1,REG,2012,17
2018,MIA,WR,ACT,Kenny Stills,Kenneth,Stills,00-0030085,7926,5,1,REG,2013,17
2018,MIA,LB,ACT,Kiko Alonso,Kristian,Alonso,00-0030401,7827,5,1,REG,2013,17
2018,MIA,DL,ACT,Akeem Spence,Akeem,Spence,00-0030402,7882,5,1,REG,2013,17
2018,MIA,DB,ACT,T.J. McDonald,Tim,McDonald,00-0030530,7852,5,1,REG,2013,17
2018,MIA,WR,ACT,Gavin Escobar,Gavin,Escobar,00-0030544,7828,5,1,REG,2013,17
2018,MIA,WR,ACT,Albert Wilson,Albert,Wilson,00-0030669,8943,4,1,REG,2014,17
2018,MIA,QB,ACT,David Fales,David,Fales,00-0031076,8818,4,1,REG,2014,17
2018,MIA,RB,ACT,Senorise Perry,Senorise,Perry,00-0031209,9035,4,1,REG,2014,17
2018,MIA,DB,ACT,Walt Aikens,Walter,Aikens,00-0031307,8760,4,1,REG,2014,17
2018,MIA,OL,ACT,Ja'Wuan James,Ja'Wuan,James,00-0031417,NA,4,1,REG,2014,17
2018,MIA,WR,ACT,DeVante Parker,DeVante,Parker,00-0031547,9447,3,1,REG,2015,17
2018,MIA,DB,ACT,Bobby McCain,Bobby,McCain,00-0031587,9578,3,1,REG,2015,17
2018,MIA,WR,ACT,A.J. Derby,Alexander,Derby,00-0031609,9635,3,1,REG,2015,17
2018,MIA,OL,ACT,Jesse Davis,Jesse,Davis,00-0031893,NA,3,1,REG,2015,17
2018,MIA,LB,ACT,Stephone Anthony,Stephone,Anthony,00-0032102,9464,3,1,REG,2015,17
2018,MIA,OL,ACT,Laremy Tunsil,Laremy,Tunsil,00-0032380,NA,2,1,REG,2016,17
2018,MIA,WR,ACT,Jakeem Grant,Jakeem,Grant,00-0032791,10820,2,1,REG,2016,17
2018,MIA,OL,ACT,Zach Sterup,Zachary,Sterup,00-0032921,NA,2,1,REG,2016,17
2018,MIA,DB,ACT,Xavien Howard,Xavien,Howard,00-0033050,10672,2,1,REG,2016,17
2018,MIA,RB,ACT,Kenyan Drake,Kenyan,Drake,00-0033118,10707,2,1,REG,2016,17
2018,MIA,LB,ACT,Chase Allen,Chase,Allen,00-0033399,12211,1,1,REG,2017,17
2018,MIA,P,ACT,Matt Haack,Matt,Haack,00-0033400,12212,1,1,REG,2017,17
2018,MIA,DB,ACT,Torry McTyer,Torry,McTyer,00-0033405,49357,1,1,REG,2017,17
2018,MIA,DB,ACT,Cordrea Tankersley,Cordrea,Tankersley,00-0033462,11852,1,1,REG,2017,17
2018,MIA,DL,ACT,Vincent Taylor,Vincent,Taylor,00-0033469,11949,1,1,REG,2017,17
2018,MIA,DL,ACT,Davon Godchaux,Davon,Godchaux,00-0033860,11934,1,1,REG,2017,17
2018,MIA,DL,ACT,Charles Harris,Charles,Harris,00-0033880,11777,1,1,REG,2017,17
2018,MIA,OL,ACT,Travis Swanson,Travis,Swanson,00-0031284,NA,4,2,REG,2014,17
2018,MIA,DB,ACT,Maurice Smith,Maurice,Smith,00-0033415,51190,1,3,REG,2017,17
2018,MIA,WR,ACT,Leonte Carroo,Leonte,Carroo,00-0033060,10720,2,8,REG,2016,17
2018,MIA,DL,ACT,Ziggy Hood,Evander,Hood,00-0027008,4955,9,9,REG,2009,17
2018,MIA,LB,ACT,Mike Hull,Michael,Hull,00-0031719,9815,3,9,REG,2015,17
2018,MIA,OL,ACT,Jake Brendel,Jacob,Brendel,00-0032701,NA,2,9,REG,2016,17
2018,MIN,DB,ACT,Marcus Sherels,Marcus,Sherels,00-0027547,6017,8,1,REG,2010,18
2018,MIN,DL,ACT,Everson Griffen,Everson,Griffen,00-0027701,5624,8,1,REG,2010,18
2018,MIN,DL,ACT,Linval Joseph,Linval,Joseph,00-0027885,5571,8,1,REG,2010,18
2018,MIN,DB,ACT,Andrew Sendejo,Andrew,Sendejo,00-0027914,6118,8,1,REG,2010,18
2018,MIN,WR,ACT,Kyle Rudolph,Kyle,Rudolph,00-0027981,6195,7,1,REG,2011,18
2018,MIN,OL,ACT,Tom Compton,Thomas,Compton,00-0029144,NA,6,1,REG,2012,18
2018,MIN,OL,ACT,Mike Remmers,Mike,Remmers,00-0029164,NA,6,1,REG,2012,18
2018,MIN,DB,ACT,George Iloka,George,Iloka,00-0029215,7159,6,1,REG,2012,18
2018,MIN,QB,ACT,Kirk Cousins,Kirk,Cousins,00-0029604,7102,6,1,REG,2012,18
2018,MIN,DB,ACT,Harrison Smith,Harrison,Smith,00-0029606,7641,6,1,REG,2012,18
2018,MIN,OL,ACT,Riley Reiff,Riley,Reiff,00-0029672,NA,6,1,REG,2012,18
2018,MIN,WR,ACT,Adam Thielen,Adam,Thielen,00-0030035,8288,5,1,REG,2013,18
2018,MIN,RB,ACT,Latavius Murray,Latavius,Murray,00-0030513,7962,5,1,REG,2013,18
2018,MIN,DL,ACT,Sheldon Richardson,Sheldon,Richardson,00-0030573,7794,5,1,REG,2013,18
2018,MIN,DB,ACT,Xavier Rhodes,Xavier,Rhodes,00-0030575,7806,5,1,REG,2013,18
2018,MIN,LB,ACT,Anthony Barr,Anthony,Barr,00-0031256,8644,4,1,REG,2014,18
2018,MIN,OL,ACT,Brett Jones,Brett,Jones,00-0031489,NA,5,1,REG,2015,18
2018,MIN,DB,ACT,Trae Waynes,Trae,Waynes,00-0031546,9444,3,1,REG,2015,18
2018,MIN,LB,ACT,Eric Kendricks,Eric-Nathan,Kendricks,00-0031554,9478,3,1,REG,2015,18
2018,MIN,DL,ACT,Danielle Hunter,Danielle,Hunter,00-0031565,9521,3,1,REG,2015,18
2018,MIN,WR,ACT,Stefon Diggs,Stefon,Diggs,00-0031588,9579,3,1,REG,2015,18
2018,MIN,DL,ACT,David Parry,David,Parry,00-0031592,9584,3,1,REG,2015,18
2018,MIN,DB,ACT,Anthony Harris,Anthony,Harris,00-0031799,9895,3,1,REG,2015,18
2018,MIN,K,ACT,Matt Wile,Matt,Wile,00-0031876,NA,3,1,REG,2015,18
2018,MIN,QB,ACT,Trevor Siemian,Trevor,Siemian,00-0032156,9683,3,1,REG,2015,18
2018,MIN,DB,ACT,Mackensie Alexander,Mackensie,Alexander,00-0032389,10688,2,1,REG,2016,18
2018,MIN,WR,ACT,David Morgan,David,Morgan,00-0032430,10822,2,1,REG,2016,18
2018,MIN,DL,ACT,Stephen Weatherly,Stephen,Weatherly,00-0032448,10861,2,1,REG,2016,18
2018,MIN,DB,ACT,Jayron Kearse,Jayron,Kearse,00-0032454,10878,2,1,REG,2016,18
2018,MIN,OL,ACT,Rashod Hill,Rashod,Hill,00-0032520,NA,2,1,REG,2016,18
2018,MIN,WR,ACT,Laquon Treadwell,Laquon,Treadwell,00-0032951,10657,2,1,REG,2016,18
2018,MIN,DL,ACT,Tashawn Bower,Tashawn,Bower,00-0033324,50170,1,1,REG,2017,18
2018,MIN,OL,ACT,Aviante Collins,Aviante,Collins,00-0033326,NA,1,1,REG,2017,18
2018,MIN,LB,ACT,Eric Wilson,Eric,Wilson,00-0033336,38587,1,1,REG,2017,18
2018,MIN,RB,ACT,Dalvin Cook,Dalvin,Cook,00-0033893,11796,1,1,REG,2017,18
2018,MIN,OL,ACT,Pat Elflein,Patrick,Elflein,00-0033909,NA,1,1,REG,2017,18
2018,MIN,DL,ACT,Jaleel Johnson,Jaleel,Johnson,00-0033940,11864,1,1,REG,2017,18
2018,MIN,LB,ACT,Ben Gedeon,Benjamin,Gedeon,00-0033944,11875,1,1,REG,2017,18
2018,MIN,OL,ACT,Danny Isidora,Daniel,Isidora,00-0033960,NA,1,1,REG,2017,18
2018,MIN,WR,ACT,Stacy Coley,Stacy,Coley,00-0033968,11974,1,1,REG,2017,18
2018,MIN,DL,ACT,Tom Johnson,Tom,Johnson,00-0024030,3378,12,3,REG,2006,18
2018,MIN,WR,ACT,Aldrick Robinson,Aldrick,Robinson,00-0028116,6330,7,3,REG,2011,18
2018,MIN,LB,ACT,Kentrell Brothers,Kentrell,Brothers,00-0032422,10794,2,5,REG,2016,18
2018,NE,QB,ACT,Tom Brady,Tom,Brady,00-0019596,698,18,1,REG,2000,19
2018,NE,K,ACT,Stephen Gostkowski,Stephen,Gostkowski,00-0024333,3063,12,1,REG,2006,19
2018,NE,WR,ACT,Matthew Slater,Matthew,Slater,00-0026293,4467,10,1,REG,2008,19
2018,NE,QB,ACT,Brian Hoyer,Brian,Hoyer,00-0026625,5277,9,1,REG,2009,19
2018,NE,DB,ACT,Patrick Chung,Patrick,Chung,00-0027010,4957,9,1,REG,2009,19
2018,NE,DB,ACT,Jason McCourty,Jason,McCourty,00-0027136,5127,9,1,REG,2009,19
2018,NE,DB,ACT,Devin McCourty,Devin,McCourty,00-0027647,5552,8,1,REG,2010,19
2018,NE,WR,ACT,Rob Gronkowski,Robert,Gronkowski,00-0027656,5567,8,1,REG,2010,19
2018,NE,DL,ACT,Adrian Clayborn,Adrian,Clayborn,00-0027958,6172,7,1,REG,2011,19
2018,NE,OL,ACT,Marcus Cannon,Marcus,Cannon,00-0028076,NA,7,1,REG,2011,19
2018,NE,DL,ACT,Lawrence Guy,Lawrence,Guy,00-0028171,6385,7,1,REG,2011,19
2018,NE,WR,ACT,Chris Hogan,Chris,Hogan,00-0028237,6468,7,1,REG,2011,19
2018,NE,DB,ACT,Stephon Gilmore,Stephon,Gilmore,00-0029542,7016,6,1,REG,2012,19
2018,NE,DB,ACT,Nate Ebner,Nate,Ebner,00-0029570,7193,6,1,REG,2012,19
2018,NE,LB,ACT,Dont'a Hightower,Qualin,Hightower,00-0029669,7030,6,1,REG,2012,19
2018,NE,WR,ACT,Dwayne Allen,Dwayne,Allen,00-0029689,7066,6,1,REG,2012,19
2018,NE,OL,ACT,LaAdrian Waddle,LaAdrian,Waddle,00-0029886,NA,5,1,REG,2013,19
2018,NE,P,ACT,Ryan Allen,Ryan,Allen,00-0029984,8242,5,1,REG,2013,19
2018,NE,RB,ACT,Rex Burkhead,Michael,Burkhead,00-0030288,7971,5,1,REG,2013,19
2018,NE,DB,ACT,Duron Harmon,Duron,Harmon,00-0030383,7872,5,1,REG,2013,19
2018,NE,OL,ACT,Brian Schwenke,Brian,Schwenke,00-0030486,NA,5,1,REG,2013,19
2018,NE,WR,ACT,Cordarrelle Patterson,Cordarrelle,Patterson,00-0030578,7810,5,1,REG,2013,19
2018,NE,RB,ACT,James White,James,White,00-0031062,8765,4,1,REG,2014,19
2018,NE,RB,ACT,Jeremy Hill,Jeremy,Hill,00-0031301,8690,4,1,REG,2014,19
2018,NE,LB,ACT,Kyle Van Noy,Kyle,Van Noy,00-0031360,8675,4,1,REG,2014,19
2018,NE,DB,ACT,Eric Rowe,Nelson,Rowe,00-0031555,9480,3,1,REG,2015,19
2018,NE,DL,ACT,Trey Flowers,Trey,Flowers,00-0031566,9534,3,1,REG,2015,19
2018,NE,OL,ACT,Shaq Mason,Shaquille,Mason,00-0031580,NA,3,1,REG,2015,19
2018,NE,OL,ACT,David Andrews,Jams,Andrews,00-0031852,NA,3,1,REG,2015,19
2018,NE,LB,ACT,Brandon King,Brandon,King,00-0031856,9952,3,1,REG,2015,19
2018,NE,OL,ACT,Trent Brown,Trenton,Brown,00-0032071,NA,3,1,REG,2015,19
2018,NE,DL,ACT,Danny Shelton,Danny,Shelton,00-0032143,9445,3,1,REG,2015,19
2018,NE,WR,ACT,Phillip Dorsett,Phillip,Dorsett,00-0032208,9462,3,1,REG,2015,19
2018,NE,DL,ACT,Malcom Brown,Malcom,Brown,00-0032261,9465,3,1,REG,2015,19
2018,NE,OL,ACT,Joe Thuney,Joseph,Thuney,00-0032391,NA,2,1,REG,2016,19
2018,NE,LB,ACT,Elandon Roberts,Elandon,Roberts,00-0032442,10848,2,1,REG,2016,19
2018,NE,OL,ACT,Ted Karras,Ted,Karras,00-0032445,NA,2,1,REG,2016,19
2018,NE,DB,ACT,Jonathan Jones,Jonathan,Jones,00-0032580,11217,2,1,REG,2016,19
2018,NE,DL,ACT,Adam Butler,Adam,Butler,00-0033381,12214,1,1,REG,2017,19
2018,NE,WR,ACT,Jacob Hollister,Jacob,Hollister,00-0033387,12051,1,1,REG,2017,19
2018,NE,DL,ACT,Deatrich Wise,Deatrich,Wise,00-0033947,11886,1,1,REG,2017,19
2018,NE,OL,ACT,Cole Croston,Cole,Croston,00-0033383,NA,1,2,REG,2017,19
2018,NE,WR,ACT,Julian Edelman,Julian,Edelman,00-0027150,5156,9,5,REG,2009,19
2018,NE,OL,ACT,James Ferentz,James,Ferentz,00-0031039,NA,4,9,REG,2014,19
2018,NE,OL,ACT,Matt Tobin,Matthew,Tobin,00-0030149,NA,5,10,REG,2013,19
2018,NE,DB,ACT,Obi Melifonwu,Henry,Melifonwu,00-0033900,11811,1,10,REG,2017,19
2018,NE,WR,ACT,Stephen Anderson,Stephen,Anderson,00-0032725,11160,2,19,DIV,2016,19
2018,NO,QB,ACT,Drew Brees,Drew,Brees,00-0020531,802,17,1,REG,2001,20
2018,NO,WR,ACT,Benjamin Watson,Benjamin,Watson,00-0022943,1753,14,1,REG,2004,20
2018,NO,WR,ACT,Ted Ginn,Ted,Ginn,00-0025396,3625,11,1,REG,2007,20
2018,NO,OL,ACT,Max Unger,Max,Unger,00-0027025,NA,9,1,REG,2009,20
2018,NO,P,ACT,Thomas Morstead,Thomas,Morstead,00-0027114,5088,9,1,REG,2009,20
2018,NO,DB,ACT,Kurt Coleman,Kurtis,Coleman,00-0027835,5767,8,1,REG,2010,20
2018,NO,DB,ACT,Patrick Robinson,Patrick,Robinson,00-0027882,5557,8,1,REG,2010,20
2018,NO,DL,ACT,Cameron Jordan,Cameron,Jordan,00-0027962,6176,7,1,REG,2011,20
2018,NO,LB,ACT,Craig Robertson,Craig,Robertson,00-0028834,7003,7,1,REG,2012,20
2018,NO,LB,ACT,Demario Davis,Demario,Davis,00-0029607,7079,6,1,REG,2012,20
2018,NO,OL,ACT,Josh LeRibeus,Josh,LeRibeus,00-0029666,NA,6,1,REG,2012,20
2018,NO,DB,ACT,Chris Banjo,Ayorunmi,Banjo,00-0029747,8419,5,1,REG,2013,20
2018,NO,OL,ACT,Larry Warford,Lawrence,Warford,00-0030065,NA,5,1,REG,2013,20
2018,NO,OL,ACT,Terron Armstead,Terron,Armstead,00-0030067,NA,5,1,REG,2013,20
2018,NO,WR,ACT,Josh Hill,Josh,Hill,00-0030216,8200,5,1,REG,2013,20
2018,NO,LB,ACT,Manti Te'o,Manti,Te'o,00-0030278,7819,5,1,REG,2013,20
2018,NO,RB,ACT,Mike Gillislee,Mike,Gillislee,00-0030433,7946,5,1,REG,2013,20
2018,NO,LB,ACT,A.J. Klein,Aaron,Klein,00-0030463,7930,5,1,REG,2013,20
2018,NO,DL,ACT,Alex Okafor,Alex,Okafor,00-0030503,7885,5,1,REG,2013,20
2018,NO,OL,ACT,Michael Ola,Michael,Ola,00-0030621,NA,5,1,REG,2014,20
2018,NO,QB,ACT,Teddy Bridgewater,Theodore,Bridgewater,00-0031237,8667,4,1,REG,2014,20
2018,NO,WR,ACT,Cameron Meredith,Cameron,Meredith,00-0031912,10008,3,1,REG,2015,20
2018,NO,DL,ACT,Tyeler Davison,Tyeler,Davison,00-0031947,9587,3,1,REG,2015,20
2018,NO,DB,ACT,P.J. Williams,Kenneth,Williams,00-0032059,9511,3,1,REG,2015,20
2018,NO,OL,ACT,Andrus Peat,Andrus,Peat,00-0032203,NA,3,1,REG,2015,20
2018,NO,K,ACT,Wil Lutz,William,Lutz,00-0032569,11096,2,1,REG,2016,20
2018,NO,DL,ACT,Sheldon Rankins,Sheldon,Rankins,00-0032759,10646,2,1,REG,2016,20
2018,NO,WR,ACT,Michael Thomas,Michael,Thomas,00-0032765,10681,2,1,REG,2016,20
2018,NO,DB,ACT,Ken Crawley,Kenneth,Crawley,00-0032875,11224,2,1,REG,2016,20
2018,NO,WR,ACT,Tommylee Lewis,Tommylee,Lewis,00-0032881,11231,2,1,REG,2016,20
2018,NO,DB,ACT,Vonn Bell,Vonn,Bell,00-0032939,10695,2,1,REG,2016,20
2018,NO,DL,ACT,David Onyemata,David,Onyemata,00-0033051,10754,2,1,REG,2016,20
2018,NO,QB,ACT,Taysom Hill,Taysom,Hill,00-0033357,12112,1,1,REG,2017,20
2018,NO,WR,ACT,Austin Carr,Austin,Carr,00-0033382,12215,1,1,REG,2017,20
2018,NO,DB,ACT,Justin Hardee,Justin,Hardee,00-0033770,18348,1,1,REG,2017,20
2018,NO,DB,ACT,Marshon Lattimore,Marshon,Lattimore,00-0033874,11766,1,1,REG,2017,20
2018,NO,OL,ACT,Ryan Ramczyk,Ryan,Ramczyk,00-0033888,NA,1,1,REG,2017,20
2018,NO,DB,ACT,Marcus Williams,Marcus,Williams,00-0033894,11797,1,1,REG,2017,20
2018,NO,RB,ACT,Alvin Kamara,Alvin,Kamara,00-0033906,11822,1,1,REG,2017,20
2018,NO,LB,ACT,Alex Anzalone,Alex,Anzalone,00-0033914,11831,1,1,REG,2017,20
2018,NO,DL,ACT,Trey Hendrickson,Collins,Hendrickson,00-0033935,11858,1,1,REG,2017,20
2018,NO,OL,ACT,Jermon Bushrod,Jermon,Bushrod,00-0025512,NA,11,2,REG,2007,20
2018,NO,DL,ACT,Jay Bromley,Jason,Bromley,00-0031403,8709,4,3,REG,2014,20
2018,NO,LB,ACT,Vince Biegel,Vincent,Biegel,00-0033939,11863,1,3,REG,2017,20
2018,NO,WR,ACT,Brandon Tate,Brandon,Tate,00-0027057,5006,9,4,REG,2009,20
2018,NO,RB,ACT,Dwayne Washington,Dwayne,Washington,00-0032450,10870,2,4,REG,2016,20
2018,NO,RB,ACT,Mark Ingram,Mark,Ingram,00-0027966,6180,7,5,REG,2011,20
2018,NO,DB,ACT,Josh Robinson,Joshua,Robinson,00-0029691,7068,6,5,REG,2012,20
2018,NO,DB,ACT,Eli Apple,Eli,Apple,00-0032379,10644,2,8,REG,2016,20
2018,NO,WR,ACT,Brandon Marshall,Brandon,Marshall,00-0024334,3064,12,11,REG,2006,20
2018,NO,OL,ACT,Derek Newton,Derek,Newton,00-0028152,NA,7,15,REG,2011,20
2018,NO,OL,ACT,Cornelius Lucas,Cornelius,Lucas,00-0030725,NA,4,17,REG,2014,20
2018,NO,WR,ACT,Garrett Griffin,Garrett,Griffin,00-0033095,11439,2,19,DIV,2016,20
2018,NYG,QB,ACT,Eli Manning,Elisha,Manning,00-0022803,1722,14,1,REG,2004,21
2018,NYG,RB,ACT,Jonathan Stewart,Jonathan,Stewart,00-0026153,4327,10,1,REG,2008,21
2018,NYG,OL,ACT,John Greco,John,Greco,00-0026205,NA,10,1,REG,2008,21
2018,NYG,LB,ACT,Connor Barwin,Connor,Barwin,00-0027022,4969,9,1,REG,2009,21
2018,NYG,OL,ACT,Nate Solder,Nathaniel,Solder,00-0027955,NA,7,1,REG,2011,21
2018,NYG,DB,ACT,Michael Thomas,Michael,Thomas,00-0028908,7279,6,1,REG,2012,21
2018,NYG,WR,ACT,Rhett Ellison,Rhett,Ellison,00-0029587,7128,6,1,REG,2012,21
2018,NYG,LB,ACT,Nate Stupar,Stephen,Stupar,00-0029629,7214,6,1,REG,2012,21
2018,NYG,DB,ACT,Janoris Jenkins,Janoris,Jenkins,00-0029681,7043,6,1,REG,2012,21
2018,NYG,LB,ACT,Olivier Vernon,Olivier,Vernon,00-0029693,7074,6,1,REG,2012,21
2018,NYG,DL,ACT,John Jenkins,Johnathan,Jenkins,00-0030070,7863,5,1,REG,2013,21
2018,NYG,WR,ACT,Russell Shepard,Russell,Shepard,00-0030147,8254,5,1,REG,2013,21
2018,NYG,DB,ACT,B.W. Webb,William,Webb,00-0030403,7896,5,1,REG,2013,21
2018,NYG,LB,ACT,Alec Ogletree,Alec,Ogletree,00-0030527,7811,5,1,REG,2013,21
2018,NYG,DL,ACT,Kerry Wynn,Kerry,Wynn,00-0030776,8938,4,1,REG,2014,21
2018,NYG,LB,ACT,Kareem Martin,Kareem,Martin,00-0031050,8719,4,1,REG,2014,21
2018,NYG,WR,ACT,Scott Simonson,Scott,Simonson,00-0031167,8954,4,1,REG,2014,21
2018,NYG,OL,ACT,Jon Halapio,Jonathan,Halapio,00-0031185,NA,4,1,REG,2014,21
2018,NYG,WR,ACT,Odell Beckham,Odell,Beckham,00-0031235,8647,4,1,REG,2014,21
2018,NYG,WR,ACT,Cody Latimer,Cody,Latimer,00-0031344,8691,4,1,REG,2014,21
2018,NYG,DB,ACT,Curtis Riley,Curtis,Riley,00-0032042,10109,3,1,REG,2015,21
2018,NYG,WR,ACT,Kaelin Clay,Kaelin,Clay,00-0032115,9617,3,1,REG,2015,21
2018,NYG,DB,ACT,Landon Collins,Landon,Collins,00-0032262,9466,3,1,REG,2015,21
2018,NYG,DL,ACT,Mario Edwards,Mario,Edwards,00-0032265,9468,3,1,REG,2015,21
2018,NYG,WR,ACT,Sterling Shepard,Sterling,Shepard,00-0032385,10674,2,1,REG,2016,21
2018,NYG,DB,ACT,Donte' Deayon,Donte,Deayon,00-0032641,11242,2,1,REG,2016,21
2018,NYG,DB,ACT,Mike Jordan,Michael,Jordan,00-0032676,11189,2,1,REG,2016,21
2018,NYG,K,ACT,Aldrick Rosas,Aldrick,Rosas,00-0032870,11331,2,1,REG,2016,21
2018,NYG,OL,ACT,Spencer Pulley,Spencer,Pulley,00-0032911,NA,2,1,REG,2016,21
2018,NYG,DB,ACT,Antonio Hamilton,Antonio,Hamilton,00-0032933,11353,2,1,REG,2016,21
