year,weeksofar,id,team,massey,normalizedMassey
2022,15,21,New York Giants Offense,-1.206606004,0.154117425
2022,15,29,Seattle Seahawks Offense,-1.250848501,0.1407185547
2022,15,27,Los Angeles Chargers Offense,-1.276022945,0.1330944573
2022,15,32,Washington Commanders Offense,-1.430691741,0.0862529081
2022,15,18,Minnesota Vikings Offense,-1.538174405,0.05370171088
2022,15,26,Los Angeles Rams Offense,-1.5555021,0.04845400665
2022,15,14,Indianapolis Colts Offense,-1.67255097,0.0130056773
2022,15,10,Denver Broncos Offense,-1.715495162,0
2022,16,56,Philadelphia Eagles Defense,1.616512911,1
2022,16,54,New York Jets Defense,1.426466522,0.9439655286
2022,16,41,Dallas Cowboys Defense,1.260873044,0.8951409071
2022,16,62,Tampa Bay Buccaneers Defense,1.227390632,0.8852687422
2022,16,60,San Francisco 49ers Defense,1.176274601,0.8701973705
2022,16,64,Washington Commanders Defense,1.167483732,0.8676054155
2022,16,36,Buffalo Bills Defense,1.163806656,0.8665212432
2022,16,53,New York Giants Defense,1.15730608,0.8646045727
2022,16,51,New England Patriots Defense,1.0333025,0.828042578
2022,16,48,Kansas City Chiefs Defense,0.9935510847,0.816322021
2022,16,49,Miami Dolphins Defense,0.9865430895,0.8142557397
2022,16,61,Seattle Seahawks Defense,0.978367564,0.8118452164
2022,16,58,Los Angeles Rams Defense,0.9481177805,0.8029261802
2022,16,33,Arizona Cardinals Defense,0.9408756631,0.8007908688
2022,16,50,Minnesota Vikings Defense,0.9393267105,0.8003341659
2022,16,35,Baltimore Ravens Defense,0.9318411203,0.7981270674
2022,16,63,Tennessee Titans Defense,0.9108422113,0.7919356172
2022,16,46,Indianapolis Colts Defense,0.8767650191,0.7818880837
2022,16,39,Cincinnati Bengals Defense,0.8538908006,0.7751437054
2022,16,52,New Orleans Saints Defense,0.8223825354,0.7658536105
2022,16,57,Pittsburgh Steelers Defense,0.7740307848,0.7515972766
2022,16,42,Denver Broncos Defense,0.7427311905,0.7423687076
2022,16,37,Carolina Panthers Defense,0.6979758238,0.7291727541
2022,16,43,Detroit Lions Defense,0.6478642218,0.7143975345
2022,16,59,Los Angeles Chargers Defense,0.6357253599,0.7108184362
2022,16,47,Jacksonville Jaguars Defense,0.6357135166,0.7108149442
2022,16,44,Green Bay Packers Defense,0.5887911361,0.6969800547
2022,16,40,Cleveland Browns Defense,0.5472815699,0.6847411135
2022,16,55,Las Vegas Raiders Defense,0.439496249,0.6529610122
2022,16,45,Houston Texans Defense,0.4119883224,0.6448504023
2022,16,34,Atlanta Falcons Defense,0.2925101326,0.6096227022
2022,16,38,Chicago Bears Defense,-0.02997056898,0.514540466
2022,16,3,Baltimore Ravens Offense,-0.1744412931,0.47194381
2022,16,15,Jacksonville Jaguars Offense,-0.3331052408,0.4251623349
2022,16,11,Detroit Lions Offense,-0.3513658915,0.4197782499
2022,16,24,Philadelphia Eagles Offense,-0.4181131634,0.4000980649
2022,16,5,Carolina Panthers Offense,-0.4303085461,0.3965023016
2022,16,12,Green Bay Packers Offense,-0.4376348165,0.394342178
2022,16,9,Dallas Cowboys Offense,-0.5118101277,0.3724718632
2022,16,30,Tampa Bay Buccaneers Offense,-0.5351436616,0.3655920575
2022,16,20,New Orleans Saints Offense,-0.5426791736,0.3633702398
2022,16,4,Buffalo Bills Offense,-0.5530881684,0.3603011864
2022,16,19,New England Patriots Offense,-0.5551735803,0.3596863104
2022,16,16,Kansas City Chiefs Offense,-0.6090115117,0.3438123965
2022,16,28,San Francisco 49ers Offense,-0.6119868691,0.3429351234
2022,16,2,Atlanta Falcons Offense,-0.6569137738,0.3296885926
2022,16,25,Pittsburgh Steelers Offense,-0.7062555426,0.3151403554
2022,16,23,Las Vegas Raiders Offense,-0.7441463012,0.3039684061
2022,16,8,Cleveland Browns Offense,-0.7465112067,0.3032711225
2022,16,17,Miami Dolphins Offense,-0.9140373539,0.2538766607
2022,16,22,New York Jets Offense,-0.9613576278,0.2399244538
2022,16,6,Chicago Bears Offense,-1.008773354,0.2259441033
2022,16,1,Arizona Cardinals Offense,-1.035335641,0.2181123117
2022,16,7,Cincinnati Bengals Offense,-1.056603347,0.2118416076
2022,16,13,Houston Texans Offense,-1.069471327,0.2080475316
2022,16,31,Tennessee Titans Offense,-1.07004558,0.2078782151
2022,16,29,Seattle Seahawks Offense,-1.238333025,0.1582592874
2022,16,21,New York Giants Offense,-1.245665992,0.1560971895
2022,16,27,Los Angeles Chargers Offense,-1.321952417,0.1336044207
2022,16,32,Washington Commanders Offense,-1.383864178,0.115349968
2022,16,26,Los Angeles Rams Offense,-1.410473877,0.1075041971
2022,16,18,Minnesota Vikings Offense,-1.615335649,0.04710146521
2022,16,14,Indianapolis Colts Offense,-1.772034884,0.0008992783738
2022,16,10,Denver Broncos Offense,-1.775084874,0
2022,17,56,Philadelphia Eagles Defense,1.704383055,1
2022,17,54,New York Jets Defense,1.473083156,0.9331923366
2022,17,41,Dallas Cowboys Defense,1.256095022,0.8705184213
2022,17,62,Tampa Bay Buccaneers Defense,1.218555,0.8596755235
2022,17,64,Washington Commanders Defense,1.165589114,0.844377086
2022,17,60,San Francisco 49ers Defense,1.16217426,0.8433907542
2022,17,36,Buffalo Bills Defense,1.139830838,0.8369371769
2022,17,61,Seattle Seahawks Defense,1.09383333,0.8236514553
2022,17,53,New York Giants Defense,1.057664448,0.8132045916
2022,17,51,New England Patriots Defense,1.045713723,0.8097527958
2022,17,35,Baltimore Ravens Defense,1.011797751,0.799956653
2022,17,48,Kansas City Chiefs Defense,0.9880664732,0.7931022133
2022,17,49,Miami Dolphins Defense,0.9815559765,0.7912217496
2022,17,50,Minnesota Vikings Defense,0.9201157931,0.7734756325
2022,17,63,Tennessee Titans Defense,0.8988723262,0.7673397613
2022,17,52,New Orleans Saints Defense,0.8964869123,0.7666507686
2022,17,33,Arizona Cardinals Defense,0.8842861494,0.763126753
2022,17,39,Cincinnati Bengals Defense,0.836131512,0.7492179756
2022,17,58,Los Angeles Rams Defense,0.8257694979,0.7462250562
2022,17,46,Indianapolis Colts Defense,0.7683130355,0.7296295798
2022,17,37,Carolina Panthers Defense,0.7665410342,0.7291177627
2022,17,43,Detroit Lions Defense,0.7546812635,0.7256922377
2022,17,57,Pittsburgh Steelers Defense,0.752400257,0.7250334016
2022,17,47,Jacksonville Jaguars Defense,0.7319202854,0.7191180551
2022,17,42,Denver Broncos Defense,0.6896489482,0.7069085847
2022,17,59,Los Angeles Chargers Defense,0.6157899411,0.6855754682
2022,17,44,Green Bay Packers Defense,0.6000860288,0.6810396181
2022,17,40,Cleveland Browns Defense,0.5172629577,0.6571173601
2022,17,45,Houston Texans Defense,0.4486525341,0.6373002217
2022,17,55,Las Vegas Raiders Defense,0.4226977353,0.6298035498
2022,17,34,Atlanta Falcons Defense,0.316921346,0.5992515545
2022,17,38,Chicago Bears Defense,0.02316503222,0.51440425
2022,17,3,Baltimore Ravens Offense,-0.1576720369,0.4621720523
2022,17,15,Jacksonville Jaguars Offense,-0.3605592079,0.4035709984
2022,17,11,Detroit Lions Offense,-0.3849075086,0.3965383404
2022,17,12,Green Bay Packers Offense,-0.4271438205,0.3843389866
2022,17,5,Carolina Panthers Offense,-0.4287702514,0.3838692153
2022,17,9,Dallas Cowboys Offense,-0.482484617,0.3683545901
2022,17,24,Philadelphia Eagles Offense,-0.4987046726,0.3636696593
2022,17,4,Buffalo Bills Offense,-0.5440073954,0.3505846165
2022,17,19,New England Patriots Offense,-0.5607904113,0.3457370828
2022,17,16,Kansas City Chiefs Offense,-0.5731178636,0.3421764747
2022,17,30,Tampa Bay Buccaneers Offense,-0.5894445389,0.3374607483
2022,17,2,Atlanta Falcons Offense,-0.5911514441,0.3369677332
2022,17,28,San Francisco 49ers Offense,-0.5913174239,0.3369197923
2022,17,20,New Orleans Saints Offense,-0.633365611,0.3247747756
2022,17,8,Cleveland Browns Offense,-0.7208391839,0.2995092868
2022,17,23,Las Vegas Raiders Offense,-0.7488177524,0.2914280779
2022,17,25,Pittsburgh Steelers Offense,-0.7792555128,0.2826365667
2022,17,17,Miami Dolphins Offense,-0.9352840057,0.237569971
2022,17,7,Cincinnati Bengals Offense,-1.039811406,0.2073787283
2022,17,22,New York Jets Offense,-1.05260369,0.2036838602
2022,17,1,Arizona Cardinals Offense,-1.069944626,0.1986751791
2022,17,31,Tennessee Titans Offense,-1.080272347,0.1956921648
2022,17,21,New York Giants Offense,-1.104923641,0.1885719916
2022,17,6,Chicago Bears Offense,-1.119389328,0.1843937851
2022,17,13,Houston Texans Offense,-1.15787579,0.1732775217
2022,17,27,Los Angeles Chargers Offense,-1.214039634,0.1570553998
2022,17,29,Seattle Seahawks Offense,-1.310525652,0.1291867952
2022,17,32,Washington Commanders Offense,-1.355619507,0.1161620809
2022,17,26,Los Angeles Rams Offense,-1.382833091,0.1083018267
2022,17,18,Minnesota Vikings Offense,-1.633453028,0.03591384696
2022,17,14,Indianapolis Colts Offense,-1.681366646,0.0220746847
2022,17,10,Denver Broncos Offense,-1.757793093,0
2022,18,56,Philadelphia Eagles Defense,1.669550466,1
2022,18,54,New York Jets Defense,1.448213935,0.9342529642
2022,18,62,Tampa Bay Buccaneers Defense,1.211193267,0.8638470248
2022,18,41,Dallas Cowboys Defense,1.188238267,0.8570283437
2022,18,48,Kansas City Chiefs Defense,1.166713433,0.8506344873
2022,18,64,Washington Commanders Defense,1.141756097,0.8432210213
2022,18,60,San Francisco 49ers Defense,1.140633745,0.8428876315
2022,18,61,Seattle Seahawks Defense,1.099903084,0.830788769
2022,18,36,Buffalo Bills Defense,1.096090108,0.8296561415
2022,18,53,New York Giants Defense,1.049120777,0.8157041097
2022,18,51,New England Patriots Defense,1.01197017,0.8046686865
2022,18,49,Miami Dolphins Defense,0.9892386801,0.7979163982
2022,18,35,Baltimore Ravens Defense,0.9879870809,0.7975446162
2022,18,33,Arizona Cardinals Defense,0.9444565955,0.7846140784
2022,18,63,Tennessee Titans Defense,0.8944281282,0.7697533438
2022,18,39,Cincinnati Bengals Defense,0.8716444633,0.7629855572
2022,18,50,Minnesota Vikings Defense,0.8646887992,0.7609194079
2022,18,57,Pittsburgh Steelers Defense,0.8615825202,0.7599967015
2022,18,52,New Orleans Saints Defense,0.8498614314,0.756515004
2022,18,43,Detroit Lions Defense,0.8287746496,0.7502512689
2022,18,47,Jacksonville Jaguars Defense,0.8213233962,0.7480379071
2022,18,58,Los Angeles Rams Defense,0.7686915799,0.7324038593
2022,18,46,Indianapolis Colts Defense,0.7480162253,0.7262623368
2022,18,37,Carolina Panthers Defense,0.7437893302,0.7250067564
2022,18,44,Green Bay Packers Defense,0.6150418593,0.6867628906
2022,18,42,Denver Broncos Defense,0.6091502105,0.6850128024
2022,18,59,Los Angeles Chargers Defense,0.5438026341,0.6656015944
2022,18,40,Cleveland Browns Defense,0.498783209,0.6522287736
2022,18,55,Las Vegas Raiders Defense,0.4684997545,0.6432332076
2022,18,34,Atlanta Falcons Defense,0.379589971,0.6168229504
2022,18,45,Houston Texans Defense,0.3749330888,0.6154396441
2022,18,38,Chicago Bears Defense,-0.04212581772,0.4915541439
2022,18,3,Baltimore Ravens Offense,-0.2106008552,0.4415093804
2022,18,15,Jacksonville Jaguars Offense,-0.35328863,0.3991246091
2022,18,5,Carolina Panthers Offense,-0.3883661086,0.3887049995
2022,18,11,Detroit Lions Offense,-0.4045222299,0.3839058953
2022,18,9,Dallas Cowboys Offense,-0.4722761165,0.3637799035
2022,18,24,Philadelphia Eagles Offense,-0.4808772319,0.3612249803
2022,18,12,Green Bay Packers Offense,-0.4995607919,0.3556751115
2022,18,4,Buffalo Bills Offense,-0.5075990805,0.3532873735
2022,18,19,New England Patriots Offense,-0.5267062596,0.3476116706
2022,18,2,Atlanta Falcons Offense,-0.601380503,0.3254300175
2022,18,20,New Orleans Saints Offense,-0.6072782568,0.3236781159
2022,18,16,Kansas City Chiefs Offense,-0.6147498365,0.3214587162
2022,18,30,Tampa Bay Buccaneers Offense,-0.629283341,0.3171416031
2022,18,28,San Francisco 49ers Offense,-0.6493620935,0.3111772986
2022,18,25,Pittsburgh Steelers Offense,-0.7487242503,0.2816622102
2022,18,8,Cleveland Browns Offense,-0.8462034387,0.2527064492
2022,18,17,Miami Dolphins Offense,-0.9143323554,0.2324690564
2022,18,23,Las Vegas Raiders Offense,-0.9233088871,0.2298026174
2022,18,7,Cincinnati Bengals Offense,-0.9902942056,0.2099049253
2022,18,1,Arizona Cardinals Offense,-1.046477036,0.1932160644
2022,18,22,New York Jets Offense,-1.056795525,0.190151003
2022,18,6,Chicago Bears Offense,-1.058931928,0.189516394
2022,18,21,New York Giants Offense,-1.069012501,0.1865220045
2022,18,27,Los Angeles Chargers Offense,-1.129922929,0.1684288316
2022,18,13,Houston Texans Offense,-1.134446023,0.1670852667
2022,18,31,Tennessee Titans Offense,-1.174111036,0.1553029503
2022,18,29,Seattle Seahawks Offense,-1.258056339,0.1303673699
2022,18,32,Washington Commanders Offense,-1.284582043,0.1224880272
2022,18,26,Los Angeles Rams Offense,-1.38564616,0.09246737888
2022,18,18,Minnesota Vikings Offense,-1.572499563,0.03696340362
2022,18,14,Indianapolis Colts Offense,-1.609409209,0.02599955684
2022,18,10,Denver Broncos Offense,-1.696936375,0
2022,19,56,Philadelphia Eagles Defense,1.669088524,1
2022,19,36,Buffalo Bills Defense,1.494481638,0.9499830038
2022,19,41,Dallas Cowboys Defense,1.374671562,0.9156628217
2022,19,49,Miami Dolphins Defense,1.373924535,0.9154488321
2022,19,53,New York Giants Defense,1.327706607,0.9022094806
2022,19,54,New York Jets Defense,1.326046437,0.9017339169
2022,19,62,Tampa Bay Buccaneers Defense,1.279696935,0.8884568753
2022,19,35,Baltimore Ravens Defense,1.247105241,0.8791208253
2022,19,60,San Francisco 49ers Defense,1.221268646,0.8717198061
2022,19,64,Washington Commanders Defense,1.140524813,0.8485903405
2022,19,47,Jacksonville Jaguars Defense,1.124084092,0.8438808155
2022,19,61,Seattle Seahawks Defense,1.113256524,0.8407792057
2022,19,48,Kansas City Chiefs Defense,1.075839829,0.8300610106
2022,19,39,Cincinnati Bengals Defense,1.047237433,0.8218677144
2022,19,50,Minnesota Vikings Defense,0.9624298584,0.7975741699
2022,19,51,New England Patriots Defense,0.9114875449,0.7829814951
2022,19,33,Arizona Cardinals Defense,0.9065196543,0.7815584185
2022,19,63,Tennessee Titans Defense,0.8360763476,0.7613795889
2022,19,52,New Orleans Saints Defense,0.7948384675,0.7495667965
2022,19,57,Pittsburgh Steelers Defense,0.7795823653,0.7451966114
2022,19,43,Detroit Lions Defense,0.7610976343,0.7399015698
2022,19,46,Indianapolis Colts Defense,0.7318916458,0.7315353716
2022,19,59,Los Angeles Chargers Defense,0.7281523825,0.7304642414
2022,19,37,Carolina Panthers Defense,0.701795991,0.7229143241
2022,19,58,Los Angeles Rams Defense,0.6809822896,0.7169521376
2022,19,42,Denver Broncos Defense,0.5819977077,0.6885975201
2022,19,44,Green Bay Packers Defense,0.561814653,0.6828159854
2022,19,55,Las Vegas Raiders Defense,0.4534023903,0.6517607626
2022,19,40,Cleveland Browns Defense,0.4003379582,0.6365601966
2022,19,45,Houston Texans Defense,0.3504973257,0.6222831037
2022,19,34,Atlanta Falcons Defense,0.3261793013,0.6153170867
2022,19,38,Chicago Bears Defense,-0.08736425166,0.4968555139
2022,19,11,Detroit Lions Offense,-0.3282619478,0.4278491909
2022,19,3,Baltimore Ravens Offense,-0.3358033331,0.4256889242
2022,19,5,Carolina Panthers Offense,-0.3691599783,0.41613375
2022,19,24,Philadelphia Eagles Offense,-0.4286382555,0.3990959067
2022,19,19,New England Patriots Offense,-0.442087141,0.3952434077
2022,19,12,Green Bay Packers Offense,-0.4456874402,0.3942120844
2022,19,9,Dallas Cowboys Offense,-0.5028284174,0.3778437721
2022,19,15,Jacksonville Jaguars Offense,-0.5209522083,0.3726521235
2022,19,16,Kansas City Chiefs Offense,-0.5501099181,0.364299755
2022,19,2,Atlanta Falcons Offense,-0.5835297622,0.3547264773
2022,19,20,New Orleans Saints Offense,-0.5925142036,0.3521528401
2022,19,28,San Francisco 49ers Offense,-0.6675301689,0.33066415
2022,19,25,Pittsburgh Steelers Offense,-0.6828800249,0.3262671087
2022,19,8,Cleveland Browns Offense,-0.7672264617,0.3021056595
2022,19,30,Tampa Bay Buccaneers Offense,-0.8414292146,0.2808499181
2022,19,23,Las Vegas Raiders Offense,-0.9193481682,0.2585296528
2022,19,22,New York Jets Offense,-0.9485593322,0.250161972
2022,19,4,Buffalo Bills Offense,-0.9816321062,0.2406881142
2022,19,6,Chicago Bears Offense,-1.001272204,0.2350621121
2022,19,1,Arizona Cardinals Offense,-1.047732474,0.2217533408
2022,19,13,Houston Texans Offense,-1.063144669,0.2173384421
2022,19,31,Tennessee Titans Offense,-1.082363378,0.2118331487
2022,19,21,New York Giants Offense,-1.132983905,0.1973326515
2022,19,32,Washington Commanders Offense,-1.226150259,0.1706446937
2022,19,17,Miami Dolphins Offense,-1.250880421,0.1635606179
2022,19,7,Cincinnati Bengals Offense,-1.305725586,0.1478499522
2022,19,26,Los Angeles Rams Offense,-1.3376458,0.1387062508
2022,19,29,Seattle Seahawks Offense,-1.382869638,0.1257516612
2022,19,27,Los Angeles Chargers Offense,-1.405595335,0.1192417742
2022,19,14,Indianapolis Colts Offense,-1.558247046,0.07551394518
2022,19,10,Denver Broncos Offense,-1.672000753,0.04292863962
2022,19,18,Minnesota Vikings Offense,-1.821862533,0
2022,20,56,Philadelphia Eagles Defense,1.890976738,1
2022,20,41,Dallas Cowboys Defense,1.533144606,0.9036295378
2022,20,36,Buffalo Bills Defense,1.485670561,0.8908439456
2022,20,48,Kansas City Chiefs Defense,1.354813097,0.8556017382
2022,20,49,Miami Dolphins Defense,1.344459752,0.852813401
2022,20,54,New York Jets Defense,1.298055184,0.8403158378
2022,20,53,New York Giants Defense,1.285439563,0.8369182299
2022,20,60,San Francisco 49ers Defense,1.283091118,0.8362857526
2022,20,62,Tampa Bay Buccaneers Defense,1.275664298,0.8342855799
2022,20,35,Baltimore Ravens Defense,1.224999397,0.8206406344
2022,20,39,Cincinnati Bengals Defense,1.201432907,0.8142937657
2022,20,47,Jacksonville Jaguars Defense,1.1696981,0.8057470263
2022,20,64,Washington Commanders Defense,1.096486208,0.7860297811
2022,20,61,Seattle Seahawks Defense,1.084118689,0.7826989917
2022,20,50,Minnesota Vikings Defense,0.93635689,0.7429041505
2022,20,51,New England Patriots Defense,0.9021321537,0.7336868294
2022,20,33,Arizona Cardinals Defense,0.8990928722,0.7328682976
2022,20,52,New Orleans Saints Defense,0.8037957295,0.7072031075
2022,20,63,Tennessee Titans Defense,0.7946746569,0.7047466429
2022,20,57,Pittsburgh Steelers Defense,0.786488593,0.7025419925
2022,20,43,Detroit Lions Defense,0.7268032165,0.6864676749
2022,20,46,Indianapolis Colts Defense,0.7000384908,0.6792594654
2022,20,59,Los Angeles Chargers Defense,0.6979462347,0.6786959842
2022,20,37,Carolina Panthers Defense,0.6974830817,0.678571249
2022,20,58,Los Angeles Rams Defense,0.6530160186,0.6665954898
2022,20,42,Denver Broncos Defense,0.5674386067,0.6435479936
2022,20,44,Green Bay Packers Defense,0.5496316148,0.6387522587
2022,20,55,Las Vegas Raiders Defense,0.4389449913,0.6089424118
2022,20,40,Cleveland Browns Defense,0.4088618278,0.6008404888
2022,20,34,Atlanta Falcons Defense,0.3372606972,0.58155705
2022,20,45,Houston Texans Defense,0.3185162451,0.5765088406
2022,20,38,Chicago Bears Defense,-0.1160587635,0.4594701773
2022,20,3,Baltimore Ravens Offense,-0.3125641618,0.4065478309
2022,20,11,Detroit Lions Offense,-0.3225739871,0.4038520096
2022,20,5,Carolina Panthers Offense,-0.3641186378,0.3926633073
2022,20,24,Philadelphia Eagles Offense,-0.3867018855,0.3865812431
2022,20,12,Green Bay Packers Offense,-0.4476339867,0.3701711607
2022,20,19,New England Patriots Offense,-0.4503222453,0.3694471656
2022,20,9,Dallas Cowboys Offense,-0.5355648312,0.3464898438
2022,20,20,New Orleans Saints Offense,-0.5730059179,0.3364063032
2022,20,2,Atlanta Falcons Offense,-0.5809947341,0.334254775
2022,20,16,Kansas City Chiefs Offense,-0.5961671266,0.3301685839
2022,20,25,Pittsburgh Steelers Offense,-0.6597697153,0.3130392925
2022,20,8,Cleveland Browns Offense,-0.760883139,0.2858076761
2022,20,15,Jacksonville Jaguars Offense,-0.7862617337,0.2789727759
2022,20,30,Tampa Bay Buccaneers Offense,-0.7992070409,0.2754863779
2022,20,28,San Francisco 49ers Offense,-0.8437007479,0.2635034431
2022,20,23,Las Vegas Raiders Offense,-0.8950779445,0.249666664
2022,20,22,New York Jets Offense,-0.9513281934,0.2345174865
2022,20,6,Chicago Bears Offense,-0.9945513195,0.2228767414
2022,20,1,Arizona Cardinals Offense,-1.022594808,0.2153241387
2022,20,13,Houston Texans Offense,-1.039092367,0.2108810569
2022,20,31,Tennessee Titans Offense,-1.046447665,0.2089001464
2022,20,4,Buffalo Bills Offense,-1.142112662,0.1831358867
2022,20,32,Washington Commanders Offense,-1.191047358,0.1699569156
2022,20,17,Miami Dolphins Offense,-1.253948003,0.1530166699
2022,20,7,Cincinnati Bengals Offense,-1.269725408,0.1487675384
2022,20,26,Los Angeles Rams Offense,-1.302006747,0.1400736084
2022,20,21,New York Giants Offense,-1.347940876,0.1277027426
2022,20,29,Seattle Seahawks Offense,-1.369448954,0.1219102405
2022,20,27,Los Angeles Chargers Offense,-1.379298797,0.1192575052
2022,20,14,Indianapolis Colts Offense,-1.532967836,0.07787174071
2022,20,10,Denver Broncos Offense,-1.651301982,0.04600228199
2022,20,18,Minnesota Vikings Offense,-1.822112564,0
2022,21,56,Philadelphia Eagles Defense,2.095492248,1
2022,21,48,Kansas City Chiefs Defense,1.790089891,0.9219032156
2022,21,41,Dallas Cowboys Defense,1.519172827,0.8526249305
2022,21,36,Buffalo Bills Defense,1.45515507,0.8362544577
2022,21,39,Cincinnati Bengals Defense,1.339703268,0.8067313898
2022,21,49,Miami Dolphins Defense,1.316677289,0.8008432396
2022,21,53,New York Giants Defense,1.300278167,0.7966496941
2022,21,60,San Francisco 49ers Defense,1.295457252,0.795416901
2022,21,54,New York Jets Defense,1.280181774,0.7915106911
2022,21,62,Tampa Bay Buccaneers Defense,1.235302472,0.7800342597
2022,21,47,Jacksonville Jaguars Defense,1.177915048,0.7653592803
2022,21,35,Baltimore Ravens Defense,1.15823886,0.7603277311
2022,21,64,Washington Commanders Defense,1.102359744,0.7460384528
2022,21,61,Seattle Seahawks Defense,1.057754207,0.7346320279
2022,21,50,Minnesota Vikings Defense,0.9461570902,0.7060946713
2022,21,51,New England Patriots Defense,0.8836730473,0.6901163963
2022,21,33,Arizona Cardinals Defense,0.8779378513,0.6886498053
2022,21,63,Tennessee Titans Defense,0.7878278123,0.6656070745
2022,21,52,New Orleans Saints Defense,0.7706349892,0.6612105655
2022,21,57,Pittsburgh Steelers Defense,0.7370813753,0.652630313
2022,21,43,Detroit Lions Defense,0.7354237219,0.6522064217
2022,21,46,Indianapolis Colts Defense,0.7185861765,0.6479007635
2022,21,59,Los Angeles Chargers Defense,0.6938675118,0.6415797637
2022,21,37,Carolina Panthers Defense,0.6677711558,0.6349064639
2022,21,58,Los Angeles Rams Defense,0.6044882632,0.6187239089
2022,21,44,Green Bay Packers Defense,0.5603451628,0.6074357374
2022,21,42,Denver Broncos Defense,0.560201631,0.6073990338
2022,21,55,Las Vegas Raiders Defense,0.4324722212,0.5747363645
2022,21,40,Cleveland Browns Defense,0.3625594523,0.5568584329
2022,21,45,Houston Texans Defense,0.3367986943,0.5502709514
2022,21,34,Atlanta Falcons Defense,0.3075630006,0.5427948674
2022,21,38,Chicago Bears Defense,-0.119859996,0.4334952471
2022,21,3,Baltimore Ravens Offense,-0.311917061,0.3843828586
2022,21,11,Detroit Lions Offense,-0.3165627535,0.3831948728
2022,21,5,Carolina Panthers Offense,-0.3816538898,0.366549918
2022,21,24,Philadelphia Eagles Offense,-0.3948672199,0.3631710358
2022,21,12,Green Bay Packers Offense,-0.4446852855,0.3504316752
2022,21,19,New England Patriots Offense,-0.4597510441,0.3465790943
2022,21,9,Dallas Cowboys Offense,-0.5073872708,0.3343976685
2022,21,20,New Orleans Saints Offense,-0.578863615,0.3161199031
2022,21,2,Atlanta Falcons Offense,-0.599603928,0.3108162382
2022,21,25,Pittsburgh Steelers Offense,-0.6574495586,0.2960240873
2022,21,15,Jacksonville Jaguars Offense,-0.7313198702,0.2771341421
2022,21,16,Kansas City Chiefs Offense,-0.752507518,0.2717160858
2022,21,8,Cleveland Browns Offense,-0.7704878556,0.2671181954
2022,21,30,Tampa Bay Buccaneers Offense,-0.7922611984,0.2615503665
2022,21,23,Las Vegas Raiders Offense,-0.8538182833,0.2458091311
2022,21,22,New York Jets Offense,-0.9617849805,0.218200137
2022,21,6,Chicago Bears Offense,-0.984207508,0.2124663001
2022,21,31,Tennessee Titans Offense,-0.9971943248,0.2091453413
2022,21,1,Arizona Cardinals Offense,-1.001691247,0.2079953988
2022,21,13,Houston Texans Offense,-1.004345679,0.2073166136
2022,21,28,San Francisco 49ers Offense,-1.014498538,0.2047203479
2022,21,4,Buffalo Bills Offense,-1.129611383,0.1752839575
2022,21,32,Washington Commanders Offense,-1.166890653,0.1657509887
2022,21,17,Miami Dolphins Offense,-1.261531803,0.1415495727
2022,21,26,Los Angeles Rams Offense,-1.280905178,0.1365954581
2022,21,21,New York Giants Offense,-1.319106847,0.1268266156
2022,21,27,Los Angeles Chargers Offense,-1.340293929,0.121408704
2022,21,29,Seattle Seahawks Offense,-1.359011471,0.1166222974
2022,21,14,Indianapolis Colts Offense,-1.497086473,0.08131407722
2022,21,10,Denver Broncos Offense,-1.610735874,0.05225191516
2022,21,7,Cincinnati Bengals Offense,-1.690204785,0.03193030912
2022,21,18,Minnesota Vikings Offense,-1.815070254,0
2022,22,56,Philadelphia Eagles Defense,2.075758992,1
2022,22,48,Kansas City Chiefs Defense,1.814745442,0.9329655908
2022,22,41,Dallas Cowboys Defense,1.516200021,0.8562921156
2022,22,36,Buffalo Bills Defense,1.456381212,0.8409292408
2022,22,39,Cincinnati Bengals Defense,1.338993865,0.8107814134
2022,22,49,Miami Dolphins Defense,1.316901306,0.8051075256
2022,22,60,San Francisco 49ers Defense,1.296055034,0.7997537133
2022,22,53,New York Giants Defense,1.295141099,0.7995189932
2022,22,54,New York Jets Defense,1.280526962,0.7957657396
2022,22,62,Tampa Bay Buccaneers Defense,1.236623263,0.7844902388
2022,22,47,Jacksonville Jaguars Defense,1.178713726,0.7696177098
2022,22,35,Baltimore Ravens Defense,1.159880608,0.7647809227
2022,22,64,Washington Commanders Defense,1.098071021,0.7489067694
2022,22,61,Seattle Seahawks Defense,1.059764557,0.7390687699
2022,22,50,Minnesota Vikings Defense,0.9430102424,0.70908352
2022,22,51,New England Patriots Defense,0.8838943726,0.6939011764
2022,22,33,Arizona Cardinals Defense,0.8789611345,0.692634205
2022,22,63,Tennessee Titans Defense,0.7881115228,0.6693018912
2022,22,52,New Orleans Saints Defense,0.7704038794,0.6647541526
2022,22,57,Pittsburgh Steelers Defense,0.7371103395,0.6562035897
2022,22,43,Detroit Lions Defense,0.7324881278,0.6550164972
2022,22,46,Indianapolis Colts Defense,0.7182586555,0.6513620345
2022,22,59,Los Angeles Chargers Defense,0.6974397683,0.6460152554
2022,22,37,Carolina Panthers Defense,0.6686268232,0.6386154144
2022,22,58,Los Angeles Rams Defense,0.5992420231,0.6207957684
2022,22,42,Denver Broncos Defense,0.5638641149,0.6117098907
2022,22,44,Green Bay Packers Defense,0.557673846,0.6101200843
2022,22,55,Las Vegas Raiders Defense,0.4360623666,0.5788874005
