year,weekssofar,ID,name,massey,normalizedMassey
2017,13,56,Philadelphia Eagles Defense,-6.37456627,0.2307229727
2017,13,34,Atlanta Falcons Defense,-6.427957196,0.2286861894
2017,13,52,New Orleans Saints Defense,-6.709091877,0.217961325
2017,13,39,Cincinnati Bengals Defense,-6.746901133,0.2165189589
2017,13,38,Chicago Bears Defense,-7.36349365,0.1929968837
2017,13,48,Kansas City Chiefs Defense,-8.487111502,0.150132556
2017,13,53,New York Giants Defense,-8.504434546,0.149471708
2017,13,41,Dallas Cowboys Defense,-8.931629055,0.1331748814
2017,13,62,Tampa Bay Buccaneers Defense,-8.954388599,0.132306639
2017,13,44,Green Bay Packers Defense,-9.171920883,0.1240081103
2017,13,33,Arizona Cardinals Defense,-9.773558149,0.1010565553
2017,13,55,Las Vegas Raiders Defense,-9.784260849,0.1006482634
2017,13,49,Miami Dolphins Defense,-9.800489496,0.100029165
2017,13,36,Buffalo Bills Defense,-9.9111036,0.09580940364
2017,13,45,Houston Texans Defense,-10.03583946,0.09105091844
2017,13,60,San Francisco 49ers Defense,-10.26166337,0.08243607671
2017,13,64,Washington Commanders Defense,-10.52909063,0.07223413
2017,13,54,New York Jets Defense,-10.71090405,0.06529822191
2017,13,43,Detroit Lions Defense,-10.79398251,0.06212890373
2017,13,42,Denver Broncos Defense,-10.95855126,0.05585085398
2017,13,63,Tennessee Titans Defense,-10.9917478,0.05458445625
2017,13,46,Indianapolis Colts Defense,-12.06094918,0.01379603505
2017,13,40,Cleveland Browns Defense,-12.42258955,0
2017,14,24,Philadelphia Eagles Offense,15.81326323,1
2017,14,26,Los Angeles Rams Offense,15.2296713,0.9793970466
2017,14,20,New Orleans Saints Offense,14.4686861,0.9525314547
2017,14,19,New England Patriots Offense,13.40494918,0.9149776075
2017,14,11,Detroit Lions Offense,11.68481298,0.854250438
2017,14,2,Atlanta Falcons Offense,10.92869105,0.8275565378
2017,14,3,Baltimore Ravens Offense,10.87164919,0.8255427492
2017,14,15,Jacksonville Jaguars Offense,10.58717851,0.8154998822
2017,14,16,Kansas City Chiefs Offense,10.45775756,0.8109308439
2017,14,18,Minnesota Vikings Offense,10.28945614,0.8049891812
2017,14,9,Dallas Cowboys Offense,10.15736112,0.8003257386
2017,14,5,Carolina Panthers Offense,10.0417014,0.7962425227
2017,14,12,Green Bay Packers Offense,9.859307566,0.7898033458
2017,14,25,Pittsburgh Steelers Offense,9.7035061,0.7843029779
2017,14,32,Washington Commanders Offense,9.684773724,0.7836416558
2017,14,29,Seattle Seahawks Offense,9.322191144,0.7708411497
2017,14,13,Houston Texans Offense,9.267468217,0.768909228
2017,14,27,Los Angeles Chargers Offense,8.829736125,0.7534556663
2017,14,30,Tampa Bay Buccaneers Offense,8.03367705,0.7253518369
2017,14,31,Tennessee Titans Offense,7.297995754,0.6993795664
2017,14,22,New York Jets Offense,7.288193473,0.6990335097
2017,14,23,Las Vegas Raiders Offense,6.152936178,0.6589547287
2017,14,1,Arizona Cardinals Offense,5.911019988,0.6504141925
2017,14,17,Miami Dolphins Offense,5.758693262,0.6450364957
2017,14,4,Buffalo Bills Offense,5.642933304,0.6409497411
2017,14,28,San Francisco 49ers Offense,5.578406185,0.6386716952
2017,14,6,Chicago Bears Offense,5.460581496,0.6345120479
2017,14,10,Denver Broncos Offense,5.046663774,0.6198992215
2017,14,14,Indianapolis Colts Offense,4.755980312,0.6096370203
2017,14,7,Cincinnati Bengals Offense,4.591738892,0.6038386907
2017,14,8,Cleveland Browns Offense,3.571579955,0.5678233075
2017,14,21,New York Giants Offense,2.714288656,0.5375577541
2017,14,47,Jacksonville Jaguars Defense,-4.716452498,0.2752251105
2017,14,50,Minnesota Vikings Defense,-5.037176129,0.2639023802
2017,14,34,Atlanta Falcons Defense,-5.959144356,0.2313534921
2017,14,61,Seattle Seahawks Defense,-6.062309211,0.2277113912
2017,14,59,Los Angeles Chargers Defense,-6.139169162,0.2249979507
2017,14,37,Carolina Panthers Defense,-6.252109743,0.2210107305
2017,14,51,New England Patriots Defense,-6.37293508,0.2167451492
2017,14,35,Baltimore Ravens Defense,-6.661267037,0.2065659648
2017,14,38,Chicago Bears Defense,-6.931483163,0.1970263362
2017,14,56,Philadelphia Eagles Defense,-7.01221953,0.1941760439
2017,14,57,Pittsburgh Steelers Defense,-7.040664028,0.1931718479
2017,14,52,New Orleans Saints Defense,-7.041939526,0.1931268181
2017,14,58,Los Angeles Rams Defense,-7.993416077,0.159536177
2017,14,39,Cincinnati Bengals Defense,-8.787050842,0.1315179348
2017,14,48,Kansas City Chiefs Defense,-8.958459556,0.1254665733
2017,14,41,Dallas Cowboys Defense,-9.042104537,0.1225135961
2017,14,53,New York Giants Defense,-9.050124465,0.122230463
2017,14,33,Arizona Cardinals Defense,-9.261968012,0.1147516023
2017,14,62,Tampa Bay Buccaneers Defense,-9.433176888,0.1087072958
2017,14,44,Green Bay Packers Defense,-9.458454144,0.1078149152
2017,14,36,Buffalo Bills Defense,-9.765862751,0.09696225447
2017,14,49,Miami Dolphins Defense,-10.08549585,0.08567802381
2017,14,60,San Francisco 49ers Defense,-10.10177502,0.08510330896
2017,14,63,Tennessee Titans Defense,-10.29231647,0.0783764912
2017,14,55,Las Vegas Raiders Defense,-10.43729342,0.07325826857
2017,14,42,Denver Broncos Defense,-10.62458176,0.06664629778
2017,14,64,Washington Commanders Defense,-10.95544615,0.05496556096
2017,14,45,Houston Texans Defense,-11.2884794,0.04320825578
2017,14,54,New York Jets Defense,-11.33057634,0.04172207811
2017,14,43,Detroit Lions Defense,-11.4780171,0.036516874
2017,14,40,Cleveland Browns Defense,-12.32299958,0.006685867425
2017,14,46,Indianapolis Colts Defense,-12.51238108,0
2017,15,24,Philadelphia Eagles Offense,17.33189193,1
2017,15,26,Los Angeles Rams Offense,17.07657261,0.9916890926
2017,15,20,New Orleans Saints Offense,15.54009767,0.9416752479
2017,15,19,New England Patriots Offense,13.59729028,0.8784348624
2017,15,11,Detroit Lions Offense,12.1349156,0.8308330577
2017,15,15,Jacksonville Jaguars Offense,11.97044613,0.8254794065
2017,15,16,Kansas City Chiefs Offense,11.51732549,0.8107298623
2017,15,3,Baltimore Ravens Offense,11.35200978,0.8053486653
2017,15,18,Minnesota Vikings Offense,11.34730679,0.8051955782
2017,15,2,Atlanta Falcons Offense,10.85355859,0.7891235646
2017,15,5,Carolina Panthers Offense,10.84125925,0.7887232083
2017,15,9,Dallas Cowboys Offense,10.44151197,0.7757110221
2017,15,25,Pittsburgh Steelers Offense,10.17183605,0.7669327924
2017,15,12,Green Bay Packers Offense,10.11421934,0.7650573092
2017,15,32,Washington Commanders Offense,10.04977892,0.762959707
2017,15,13,Houston Texans Offense,9.279489569,0.7378859937
2017,15,29,Seattle Seahawks Offense,9.096835831,0.731940426
2017,15,27,Los Angeles Chargers Offense,8.904987097,0.7256955517
2017,15,30,Tampa Bay Buccaneers Offense,8.73889393,0.7202890477
2017,15,31,Tennessee Titans Offense,7.967601462,0.695182682
2017,15,22,New York Jets Offense,7.904012369,0.6931127914
2017,15,28,San Francisco 49ers Offense,6.448195412,0.6457244471
2017,15,23,Las Vegas Raiders Offense,6.39798804,0.6440901454
2017,15,4,Buffalo Bills Offense,6.061590672,0.6331400639
2017,15,1,Arizona Cardinals Offense,6.032355824,0.6321884394
2017,15,17,Miami Dolphins Offense,5.77028428,0.6236577402
2017,15,10,Denver Broncos Offense,5.728621747,0.6223015818
2017,15,6,Chicago Bears Offense,5.337497977,0.6095700995
2017,15,14,Indianapolis Colts Offense,4.957010083,0.5971848259
2017,15,7,Cincinnati Bengals Offense,4.703006824,0.5889167577
2017,15,21,New York Giants Offense,3.807927346,0.559780997
2017,15,8,Cleveland Browns Offense,3.5652007,0.5518799942
2017,15,47,Jacksonville Jaguars Defense,-4.656183945,0.2842654401
2017,15,50,Minnesota Vikings Defense,-5.215795293,0.2660495132
2017,15,34,Atlanta Falcons Defense,-6.553456142,0.2225072722
2017,15,61,Seattle Seahawks Defense,-6.859077294,0.2125589884
2017,15,51,New England Patriots Defense,-6.907322649,0.2109885523
2017,15,37,Carolina Panthers Defense,-6.916922259,0.2106760751
2017,15,59,Los Angeles Chargers Defense,-7.031901545,0.2069333806
2017,15,35,Baltimore Ravens Defense,-7.15044149,0.2030747831
2017,15,57,Pittsburgh Steelers Defense,-7.250505064,0.1998176105
2017,15,38,Chicago Bears Defense,-7.297812816,0.1982776944
2017,15,52,New Orleans Saints Defense,-7.543765094,0.1902716939
2017,15,58,Los Angeles Rams Defense,-7.660886088,0.1864592847
2017,15,56,Philadelphia Eagles Defense,-8.310491267,0.1653139658
2017,15,41,Dallas Cowboys Defense,-8.886581393,0.1465616377
2017,15,48,Kansas City Chiefs Defense,-8.899708756,0.1461343285
2017,15,33,Arizona Cardinals Defense,-9.182357719,0.136933813
2017,15,53,New York Giants Defense,-9.764681417,0.1179785758
2017,15,39,Cincinnati Bengals Defense,-9.884860286,0.1140666296
2017,15,44,Green Bay Packers Defense,-10.23374811,0.1027099708
2017,15,36,Buffalo Bills Defense,-10.29475076,0.1007242717
2017,15,62,Tampa Bay Buccaneers Defense,-10.45625819,0.09546703803
2017,15,49,Miami Dolphins Defense,-10.6835488,0.08806849414
2017,15,60,San Francisco 49ers Defense,-10.76708977,0.08534914934
2017,15,55,Las Vegas Raiders Defense,-10.83171292,0.08324559913
2017,15,42,Denver Broncos Defense,-10.96251995,0.07898769546
2017,15,63,Tennessee Titans Defense,-11.23694496,0.07005487829
2017,15,43,Detroit Lions Defense,-11.33410565,0.06689219748
2017,15,64,Washington Commanders Defense,-11.48597278,0.06194876567
2017,15,54,New York Jets Defense,-12.01247901,0.04481044441
2017,15,45,Houston Texans Defense,-12.47908735,0.02962186142
2017,15,40,Cleveland Browns Defense,-12.90145046,0.01587350635
2017,15,46,Indianapolis Colts Defense,-13.38910033,0
2017,16,26,Los Angeles Rams Offense,17.87170698,1
2017,16,24,Philadelphia Eagles Offense,17.48066442,0.9877757811
2017,16,20,New Orleans Saints Offense,16.50706013,0.9573403426
2017,16,19,New England Patriots Offense,14.75311354,0.9025109484
2017,16,15,Jacksonville Jaguars Offense,13.31394678,0.8575217553
2017,16,11,Detroit Lions Offense,12.99755801,0.8476312578
2017,16,16,Kansas City Chiefs Offense,12.62157391,0.8358777752
2017,16,18,Minnesota Vikings Offense,12.24159257,0.8239993368
2017,16,3,Baltimore Ravens Offense,11.93617422,0.8144517808
2017,16,5,Carolina Panthers Offense,11.84456848,0.8115881318
2017,16,2,Atlanta Falcons Offense,10.97367431,0.7843634717
2017,16,32,Washington Commanders Offense,10.89929074,0.7820381979
2017,16,25,Pittsburgh Steelers Offense,10.82616089,0.7797521162
2017,16,9,Dallas Cowboys Offense,10.62367435,0.7734222685
2017,16,30,Tampa Bay Buccaneers Offense,9.727698995,0.745413556
2017,16,12,Green Bay Packers Offense,9.686447167,0.7441239997
2017,16,29,Seattle Seahawks Offense,9.204070351,0.7290446189
2017,16,27,Los Angeles Chargers Offense,8.785857362,0.7159710367
2017,16,13,Houston Texans Offense,8.509141016,0.7073207222
2017,16,28,San Francisco 49ers Offense,8.472391664,0.706171916
2017,16,31,Tennessee Titans Offense,8.441892337,0.7052184892
2017,16,22,New York Jets Offense,7.816424887,0.6856660116
2017,16,4,Buffalo Bills Offense,6.847705384,0.6553832744
2017,16,1,Arizona Cardinals Offense,6.095767834,0.6318772676
2017,16,17,Miami Dolphins Offense,6.063369968,0.6308644914
2017,16,6,Chicago Bears Offense,6.024590838,0.6296522332
2017,16,23,Las Vegas Raiders Offense,5.977262844,0.6281727325
2017,16,10,Denver Broncos Offense,5.688380958,0.6191421161
2017,16,7,Cincinnati Bengals Offense,5.276425467,0.6062641469
2017,16,14,Indianapolis Colts Offense,4.578239116,0.584438434
2017,16,8,Cleveland Browns Offense,3.51474586,0.551193014
2017,16,21,New York Giants Offense,3.321594577,0.5451549921
2017,16,50,Minnesota Vikings Defense,-4.170149579,0.3109586963
2017,16,34,Atlanta Falcons Defense,-6.324318592,0.2436181154
2017,16,57,Pittsburgh Steelers Defense,-6.497704965,0.2381979561
2017,16,59,Los Angeles Chargers Defense,-6.783452538,0.2292653202
2017,16,38,Chicago Bears Defense,-6.988002397,0.2228709722
2017,16,47,Jacksonville Jaguars Defense,-7.078908997,0.2200291788
2017,16,52,New Orleans Saints Defense,-7.116388861,0.2188575364
2017,16,61,Seattle Seahawks Defense,-7.158228454,0.2175496063
2017,16,51,New England Patriots Defense,-7.200843966,0.2162174205
2017,16,37,Carolina Panthers Defense,-7.302894438,0.2130272632
2017,16,35,Baltimore Ravens Defense,-8.281158373,0.1824461615
2017,16,58,Los Angeles Rams Defense,-8.423486294,0.1779969076
2017,16,56,Philadelphia Eagles Defense,-8.65073954,0.1708928384
2017,16,33,Arizona Cardinals Defense,-8.956453133,0.161336053
2017,16,48,Kansas City Chiefs Defense,-9.43476164,0.1463838499
2017,16,41,Dallas Cowboys Defense,-9.523654623,0.1436050034
2017,16,44,Green Bay Packers Defense,-9.788602267,0.1353225853
2017,16,39,Cincinnati Bengals Defense,-10.30211749,0.1192697998
2017,16,53,New York Giants Defense,-10.81249402,0.1033151314
2017,16,55,Las Vegas Raiders Defense,-10.95721004,0.09879122411
2017,16,62,Tampa Bay Buccaneers Defense,-10.99963977,0.09746484609
2017,16,49,Miami Dolphins Defense,-11.32705175,0.0872297565
2017,16,36,Buffalo Bills Defense,-11.37085659,0.08586039152
2017,16,54,New York Jets Defense,-11.79829955,0.07249827513
2017,16,64,Washington Commanders Defense,-11.89797842,0.0693822555
2017,16,60,San Francisco 49ers Defense,-12.04426187,0.06480934932
2017,16,63,Tennessee Titans Defense,-12.09852081,0.06311318316
2017,16,43,Detroit Lions Defense,-12.11912448,0.06246910049
2017,16,42,Denver Broncos Defense,-12.40783136,0.05344395497
2017,16,45,Houston Texans Defense,-13.46760618,0.02031477541
2017,16,40,Cleveland Browns Defense,-13.52256611,0.0185966958
2017,16,46,Indianapolis Colts Defense,-14.1174589,0
2017,17,26,Los Angeles Rams Offense,18.13635192,1
2017,17,20,New Orleans Saints Offense,17.32233904,0.9750160865
2017,17,24,Philadelphia Eagles Offense,17.02364246,0.9658484063
2017,17,19,New England Patriots Offense,15.02832467,0.904607548
2017,17,11,Detroit Lions Offense,14.12392603,0.8768494889
2017,17,16,Kansas City Chiefs Offense,13.54043255,0.8589407418
2017,17,15,Jacksonville Jaguars Offense,13.13715614,0.8465632679
2017,17,18,Minnesota Vikings Offense,12.92038619,0.8399101034
2017,17,3,Baltimore Ravens Offense,12.58949819,0.8297543953
2017,17,5,Carolina Panthers Offense,11.92085836,0.8092323123
2017,17,25,Pittsburgh Steelers Offense,11.10132557,0.78407898
2017,17,2,Atlanta Falcons Offense,11.09387903,0.7838504286
2017,17,30,Tampa Bay Buccaneers Offense,10.96261976,0.779821782
2017,17,32,Washington Commanders Offense,10.68826998,0.7714013607
2017,17,9,Dallas Cowboys Offense,10.42997255,0.763473623
2017,17,27,Los Angeles Chargers Offense,10.13733429,0.7544918867
2017,17,28,San Francisco 49ers Offense,9.866354433,0.7461748962
2017,17,29,Seattle Seahawks Offense,9.86234554,0.7460518541
2017,17,12,Green Bay Packers Offense,9.079180524,0.7220147317
2017,17,31,Tennessee Titans Offense,8.587335118,0.7069188733
2017,17,13,Houston Texans Offense,8.379874146,0.7005514224
2017,17,22,New York Jets Offense,7.722589559,0.6803778578
2017,17,4,Buffalo Bills Offense,7.460523093,0.6723344396
2017,17,1,Arizona Cardinals Offense,6.952382995,0.6567384599
2017,17,10,Denver Broncos Offense,6.72603631,0.6497913634
2017,17,7,Cincinnati Bengals Offense,6.695851507,0.6488649229
2017,17,6,Chicago Bears Offense,6.465029452,0.641780467
2017,17,23,Las Vegas Raiders Offense,6.336041206,0.6378215233
2017,17,17,Miami Dolphins Offense,6.270844677,0.6358204929
2017,17,14,Indianapolis Colts Offense,4.959651799,0.5955769899
2017,17,8,Cleveland Browns Offense,4.246739069,0.5736960706
2017,17,21,New York Giants Offense,3.642503102,0.5551506893
2017,17,50,Minnesota Vikings Defense,-4.266773882,0.3123969211
2017,17,34,Atlanta Falcons Defense,-6.100312946,0.2561214211
2017,17,59,Los Angeles Chargers Defense,-6.685440272,0.2381625276
2017,17,51,New England Patriots Defense,-6.920251738,0.2309556276
2017,17,57,Pittsburgh Steelers Defense,-7.266265452,0.2203356767
2017,17,47,Jacksonville Jaguars Defense,-7.323641691,0.218574669
2017,17,38,Chicago Bears Defense,-7.421614263,0.215567667
2017,17,37,Carolina Panthers Defense,-7.83406037,0.2029087544
2017,17,61,Seattle Seahawks Defense,-7.85675853,0.202212096
2017,17,56,Philadelphia Eagles Defense,-8.031048,0.1968627543
2017,17,52,New Orleans Saints Defense,-8.424347186,0.1847915043
2017,17,41,Dallas Cowboys Defense,-8.788389299,0.1736182207
2017,17,35,Baltimore Ravens Defense,-9.700659037,0.1456185797
2017,17,33,Arizona Cardinals Defense,-9.756182774,0.1439144294
2017,17,58,Los Angeles Rams Defense,-9.788750357,0.142914856
2017,17,48,Kansas City Chiefs Defense,-10.21464215,0.1298432645
2017,17,44,Green Bay Packers Defense,-10.56042827,0.119230299
2017,17,53,New York Giants Defense,-11.1254935,0.101887157
2017,17,39,Cincinnati Bengals Defense,-11.16414513,0.1007008502
2017,17,36,Buffalo Bills Defense,-11.5777305,0.08800697108
2017,17,55,Las Vegas Raiders Defense,-11.67315248,0.08507825261
2017,17,49,Miami Dolphins Defense,-11.77792582,0.08186251951
2017,17,62,Tampa Bay Buccaneers Defense,-11.85235308,0.07957817711
2017,17,43,Detroit Lions Defense,-12.02645848,0.0742344847
2017,17,63,Tennessee Titans Defense,-12.02759702,0.07419954029
2017,17,60,San Francisco 49ers Defense,-12.39627501,0.06288397113
2017,17,64,Washington Commanders Defense,-12.49671865,0.05980112663
2017,17,54,New York Jets Defense,-12.51122624,0.05935585532
2017,17,42,Denver Broncos Defense,-13.31592254,0.03465788872
2017,17,45,Houston Texans Defense,-14.00901943,0.01338516282
2017,17,46,Indianapolis Colts Defense,-14.07088731,0.01148629649
2017,17,40,Cleveland Browns Defense,-14.44512784,0
2017,18,20,New Orleans Saints Offense,21.52741781,1
2017,18,26,Los Angeles Rams Offense,19.91339352,0.956135264
2017,18,24,Philadelphia Eagles Offense,17.41511392,0.8882389033
2017,18,16,Kansas City Chiefs Offense,16.08833071,0.8521805891
2017,18,5,Carolina Panthers Offense,15.94724734,0.8483463315
2017,18,19,New England Patriots Offense,15.28790949,0.8304273442
2017,18,11,Detroit Lions Offense,14.79879468,0.8171345503
2017,18,15,Jacksonville Jaguars Offense,14.02106691,0.7959980512
2017,18,3,Baltimore Ravens Offense,13.61949783,0.7850845093
2017,18,2,Atlanta Falcons Offense,13.59834197,0.7845095512
2017,18,18,Minnesota Vikings Offense,13.09475666,0.7708234891
2017,18,31,Tennessee Titans Offense,11.87900834,0.7377827974
2017,18,25,Pittsburgh Steelers Offense,11.47098846,0.7266939405
2017,18,32,Washington Commanders Offense,10.99867905,0.7138578714
2017,18,30,Tampa Bay Buccaneers Offense,10.96352475,0.7129024743
2017,18,9,Dallas Cowboys Offense,10.60989265,0.7032917273
2017,18,27,Los Angeles Chargers Offense,10.55971682,0.7019280865
2017,18,29,Seattle Seahawks Offense,9.920087956,0.6845447352
2017,18,28,San Francisco 49ers Offense,9.665536622,0.6776267308
2017,18,12,Green Bay Packers Offense,9.210965586,0.6652727418
2017,18,13,Houston Texans Offense,8.459171966,0.6448410612
2017,18,22,New York Jets Offense,7.954693143,0.6311307159
2017,18,4,Buffalo Bills Offense,7.468624283,0.6179207026
2017,18,7,Cincinnati Bengals Offense,7.165190872,0.609674218
2017,18,10,Denver Broncos Offense,6.994912529,0.6050465215
2017,18,1,Arizona Cardinals Offense,6.871857011,0.6017022114
2017,18,23,Las Vegas Raiders Offense,6.583585557,0.593867787
2017,18,6,Chicago Bears Offense,6.464316967,0.5906263951
2017,18,17,Miami Dolphins Offense,6.053789519,0.5794693895
2017,18,14,Indianapolis Colts Offense,4.757059721,0.5442278441
2017,18,8,Cleveland Browns Offense,4.442828027,0.5356878919
2017,18,21,New York Giants Offense,3.716756157,0.5159552577
2017,18,50,Minnesota Vikings Defense,-3.837795994,0.3106433317
2017,18,51,New England Patriots Defense,-6.455632545,0.2394977424
2017,18,34,Atlanta Falcons Defense,-6.652102531,0.2341582292
2017,18,57,Pittsburgh Steelers Defense,-6.864079862,0.228397269
2017,18,47,Jacksonville Jaguars Defense,-6.926888553,0.2266903017
2017,18,59,Los Angeles Chargers Defense,-7.168561829,0.2201222875
2017,18,38,Chicago Bears Defense,-7.49845491,0.2111567019
2017,18,61,Seattle Seahawks Defense,-7.840836293,0.2018517187
2017,18,56,Philadelphia Eagles Defense,-8.458772453,0.1850579153
2017,18,41,Dallas Cowboys Defense,-9.501295685,0.1567250045
2017,18,35,Baltimore Ravens Defense,-10.09496684,0.1405906572
2017,18,44,Green Bay Packers Defense,-10.60523511,0.1267229706
2017,18,33,Arizona Cardinals Defense,-10.89893098,0.1187411256
2017,18,52,New Orleans Saints Defense,-11.51697657,0.1019443482
2017,18,37,Carolina Panthers Defense,-11.69879484,0.09700302824
2017,18,62,Tampa Bay Buccaneers Defense,-11.80822014,0.0940291498
2017,18,53,New York Giants Defense,-11.81504046,0.09384379241
2017,18,55,Las Vegas Raiders Defense,-11.83022833,0.0934310278
2017,18,49,Miami Dolphins Defense,-11.89368724,0.09170638944
2017,18,36,Buffalo Bills Defense,-11.89416592,0.09169338011
2017,18,39,Cincinnati Bengals Defense,-12.04904336,0.08748423791
2017,18,43,Detroit Lions Defense,-12.22063909,0.08282073837
2017,18,64,Washington Commanders Defense,-12.70605496,0.06962847164
2017,18,54,New York Jets Defense,-12.72827381,0.06902462442
2017,18,60,San Francisco 49ers Defense,-12.83256313,0.06619032805
2017,18,58,Los Angeles Rams Defense,-13.17692775,0.05683144588
2017,18,48,Kansas City Chiefs Defense,-13.36128301,0.05182117753
2017,18,42,Denver Broncos Defense,-14.00681406,0.03427742083
2017,18,45,Houston Texans Defense,-14.18694616,0.02938192654
2017,18,46,Indianapolis Colts Defense,-14.85928678,0.01110955973
2017,18,63,Tennessee Titans Defense,-14.86648922,0.01091381723
2017,18,40,Cleveland Browns Defense,-15.26806843,0
2017,19,20,New Orleans Saints Offense,24.13947227,1
2017,19,15,Jacksonville Jaguars Offense,19.67817846,0.8950324934
2017,19,26,Los Angeles Rams Offense,18.96601029,0.8782762519
2017,19,24,Philadelphia Eagles Offense,18.81521451,0.8747282547
2017,19,19,New England Patriots Offense,18.0907898,0.8576836353
2017,19,25,Pittsburgh Steelers Offense,17.28684603,0.8387680525
2017,19,18,Minnesota Vikings Offense,16.42774852,0.8185547852
2017,19,11,Detroit Lions Offense,15.5771884,0.7985423899
2017,19,5,Carolina Panthers Offense,15.31502586,0.7923741013
2017,19,16,Kansas City Chiefs Offense,15.22941175,0.7903597306
2017,19,2,Atlanta Falcons Offense,13.42592199,0.7479263399
2017,19,31,Tennessee Titans Offense,12.43679188,0.724653602
2017,19,3,Baltimore Ravens Offense,12.40331436,0.7238659265
2017,19,32,Washington Commanders Offense,10.59841328,0.6813993295
2017,19,9,Dallas Cowboys Offense,10.55360987,0.6803451729
2017,19,30,Tampa Bay Buccaneers Offense,10.53029562,0.6797966239
2017,19,27,Los Angeles Chargers Offense,10.31948379,0.6748365399
2017,19,29,Seattle Seahawks Offense,10.25560878,0.6733336573
2017,19,28,San Francisco 49ers Offense,9.184247536,0.6481261451
2017,19,12,Green Bay Packers Offense,9.016238285,0.6441731411
2017,19,13,Houston Texans Offense,7.920690801,0.6183965631
2017,19,23,Las Vegas Raiders Offense,7.659716354,0.6122562284
2017,19,22,New York Jets Offense,7.543262836,0.609516253
2017,19,10,Denver Broncos Offense,7.229431218,0.6021322689
2017,19,4,Buffalo Bills Offense,7.14390999,0.6001200836
2017,19,17,Miami Dolphins Offense,6.518416031,0.5854031552
2017,19,1,Arizona Cardinals Offense,6.29721843,0.5801987097
2017,19,7,Cincinnati Bengals Offense,6.080134796,0.5750910596
2017,19,6,Chicago Bears Offense,5.801332748,0.5685312684
2017,19,21,New York Giants Offense,4.44593958,0.5366409139
2017,19,14,Indianapolis Colts Offense,3.454392621,0.5133113112
2017,19,8,Cleveland Browns Offense,3.402291624,0.5120854534
2017,19,50,Minnesota Vikings Defense,-6.289604868,0.2840497641
2017,19,59,Los Angeles Chargers Defense,-6.560803462,0.2776688707
2017,19,38,Chicago Bears Defense,-6.710930313,0.2741366126
2017,19,34,Atlanta Falcons Defense,-6.902933415,0.2696190695
2017,19,51,New England Patriots Defense,-6.913097559,0.2693799225
2017,19,61,Seattle Seahawks Defense,-8.891234415,0.2228373494
2017,19,35,Baltimore Ravens Defense,-9.060672563,0.2188507256
2017,19,56,Philadelphia Eagles Defense,-9.065921517,0.2187272256
2017,19,41,Dallas Cowboys Defense,-9.343651497,0.2121926586
2017,19,44,Green Bay Packers Defense,-10.402194,0.1872867519
2017,19,33,Arizona Cardinals Defense,-10.63609699,0.1817833679
2017,19,37,Carolina Panthers Defense,-10.9147529,0.175227015
2017,19,39,Cincinnati Bengals Defense,-11.13307457,0.1700902359
2017,19,62,Tampa Bay Buccaneers Defense,-11.2110697,0.1682551282
2017,19,36,Buffalo Bills Defense,-11.27256458,0.1668082464
2017,19,54,New York Jets Defense,-11.97278371,0.1503331476
2017,19,64,Washington Commanders Defense,-12.1663827,0.1457780559
2017,19,53,New York Giants Defense,-12.30105703,0.1426093721
2017,19,48,Kansas City Chiefs Defense,-12.32503511,0.1420452041
2017,19,49,Miami Dolphins Defense,-12.4222006,0.1397590469
2017,19,55,Las Vegas Raiders Defense,-12.43085527,0.1395554156
2017,19,43,Detroit Lions Defense,-12.51143127,0.137659584
2017,19,58,Los Angeles Rams Defense,-12.56643981,0.1363653162
2017,19,57,Pittsburgh Steelers Defense,-12.68314555,0.1336194064
2017,19,60,San Francisco 49ers Defense,-12.68392096,0.133601162
2017,19,47,Jacksonville Jaguars Defense,-12.73372638,0.1324293157
2017,19,42,Denver Broncos Defense,-13.89616831,0.1050788126
2017,19,46,Indianapolis Colts Defense,-14.10497904,0.1001658113
2017,19,45,Houston Texans Defense,-14.16090281,0.09885000942
2017,19,40,Cleveland Browns Defense,-14.39275633,0.09339484622
2017,19,52,New Orleans Saints Defense,-14.72396825,0.08560192989
2017,19,63,Tennessee Titans Defense,-18.3621928,0
2017,20,24,Philadelphia Eagles Offense,23.85027082,1
2017,20,20,New Orleans Saints Offense,23.51442615,0.9919749738
2017,20,15,Jacksonville Jaguars Offense,21.28297515,0.9386543338
2017,20,19,New England Patriots Offense,20.98901769,0.9316302047
2017,20,26,Los Angeles Rams Offense,18.72598381,0.87755489
2017,20,25,Pittsburgh Steelers Offense,17.59949184,0.8506373047
2017,20,16,Kansas City Chiefs Offense,16.832631,0.8323131241
2017,20,18,Minnesota Vikings Offense,16.01311551,0.8127307581
2017,20,5,Carolina Panthers Offense,14.8744663,0.7855226748
2017,20,11,Detroit Lions Offense,14.7788107,0.783236979
2017,20,2,Atlanta Falcons Offense,13.3366146,0.7487756268
2017,20,31,Tennessee Titans Offense,11.96878376,0.7160912361
2017,20,3,Baltimore Ravens Offense,11.7101929,0.7099121938
2017,20,9,Dallas Cowboys Offense,11.60992,0.7075161675
2017,20,29,Seattle Seahawks Offense,11.02715977,0.693591081
2017,20,32,Washington Commanders Offense,10.64521413,0.6844644697
2017,20,27,Los Angeles Chargers Offense,10.34957586,0.6774001775
2017,20,30,Tampa Bay Buccaneers Offense,10.12999349,0.672153245
2017,20,28,San Francisco 49ers Offense,9.272033497,0.6516522455
